"","KC_term","gene"
"10391","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IFNA1"
"10392","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IFNA2"
"10393","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IFNA4"
"10394","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IFNA5"
"10395","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IFNA6"
"10396","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IFNA7"
"10397","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IFNA8"
"10398","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IFNA10"
"10399","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IFNA13"
"10400","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IFNA14"
"10401","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IFNA16"
"10402","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IFNA17"
"10403","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IFNA21"
"10404","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IFNB1"
"10405","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","TICAM2"
"10406","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","FAS"
"10407","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IKBKB"
"10408","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IL1B"
"10409","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","FASLG"
"10410","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IL6"
"10411","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CXCL8"
"10412","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IL12A"
"10413","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IL12B"
"10414","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IL18"
"10415","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IRAK1"
"10416","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IRF3"
"10417","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IRF7"
"10418","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ITPR1"
"10419","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","JAK2"
"10420","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","JUN"
"10421","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","KRAS"
"10422","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","RHOA"
"10423","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","LBP"
"10424","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","LDLR"
"10425","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","LYN"
"10426","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CCL3L3"
"10427","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","MAP3K5"
"10428","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","MMP1"
"10429","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","MMP3"
"10430","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","MMP9"
"10431","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","MYD88"
"10432","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ATF4"
"10433","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","NCF2"
"10434","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","NCF4"
"10435","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","NFATC1"
"10436","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","NFATC2"
"10437","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","NFATC3"
"10438","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","NFE2L2"
"10439","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","NFKB1"
"10440","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","NFKBIA"
"10441","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","NOS3"
"10442","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","NRAS"
"10443","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","OLR1"
"10444","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IRAK4"
"10445","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PDPK1"
"10446","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CALML5"
"10447","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PIK3CA"
"10448","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PIK3CB"
"10449","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PIK3CD"
"10450","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PIK3R1"
"10451","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PIK3R2"
"10452","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PLCB2"
"10453","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PLCB3"
"10454","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PLCB4"
"10455","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PLCG1"
"10456","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CYCS"
"10457","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","POU2F1"
"10458","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","POU2F2"
"10459","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PPARG"
"10460","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PPP3CA"
"10461","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PPP3CB"
"10462","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PPP3CC"
"10463","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PPP3R1"
"10464","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PPP3R2"
"10465","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PRKCA"
"10466","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","MAPK1"
"10467","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","MAPK3"
"10468","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","MAPK8"
"10469","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","MAPK11"
"10470","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","MAPK9"
"10471","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","MAPK10"
"10472","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","MAPK13"
"10473","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","MAP2K3"
"10474","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","MAP2K6"
"10475","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","MAP2K7"
"10476","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","BAD"
"10477","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PTK2"
"10478","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","MIB1"
"10479","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","BAX"
"10480","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","RAC1"
"10481","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","RAP1A"
"10482","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","RAP1B"
"10483","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","BCL2"
"10484","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","RELA"
"10485","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","BCL2L1"
"10486","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","RXRA"
"10487","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","RXRB"
"10488","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","RXRG"
"10489","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","MAPK12"
"10490","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CCL2"
"10491","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CCL3"
"10492","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CCL3L1"
"10493","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CCL5"
"10494","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","BID"
"10495","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","SELE"
"10496","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","SELP"
"10497","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","MAP2K4"
"10498","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","NCF1"
"10499","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","SOD2"
"10500","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","SRC"
"10501","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","STAT3"
"10502","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","MAP3K7"
"10503","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","TLR2"
"10504","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","TLR4"
"10505","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","TNF"
"10506","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","TNFRSF1A"
"10507","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","TP53"
"10508","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","HSP90B1"
"10509","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","TRAF2"
"10510","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","TRAF3"
"10511","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","TRAF6"
"10512","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","VAV1"
"10513","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","VAV2"
"10514","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","VCAM1"
"10515","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","VLDLR"
"10516","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","XBP1"
"10517","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CALM1"
"10518","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CALM2"
"10519","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CALM3"
"10520","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CALML3"
"10521","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CAMK2A"
"10522","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CAMK2B"
"10523","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CAMK2D"
"10524","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CAMK2G"
"10525","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CASP1"
"10526","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CASP3"
"10527","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CASP6"
"10528","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CASP7"
"10529","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CASP8"
"10530","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CASP9"
"10531","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PIK3R3"
"10532","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IKBKG"
"10533","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","TNFSF10"
"10534","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","TNFRSF10B"
"10535","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","TNFRSF10A"
"10536","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ARHGEF1"
"10537","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CALML4"
"10538","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CD14"
"10539","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","EIF2AK3"
"10540","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ROCK2"
"10541","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CD36"
"10542","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CD40"
"10543","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CD40LG"
"10544","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ABCG1"
"10545","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IKBKE"
"10546","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CDC42"
"10547","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ACOT2"
"10548","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ACOT7"
"10549","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ACOT4"
"10550","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","HACD2"
"10551","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ACAA1"
"10552","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","HSD17B4"
"10553","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","FADS1"
"10554","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","HACD4"
"10555","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ACOX1"
"10556","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","HSD17B12"
"10557","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","HACD3"
"10558","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ELOVL2"
"10559","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","BAAT"
"10560","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ELOVL5"
"10561","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","SCD"
"10562","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","SCP2"
"10563","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ACOT1"
"10564","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ELOVL1"
"10565","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ELOVL4"
"10566","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ELOVL6"
"10567","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","SCD5"
"10568","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ELOVL7"
"10569","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ACOX3"
"10570","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ELOVL3"
"10571","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","HACD1"
"10572","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","FADS2"
"10573","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","TECR"
"10574","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","AQP7B"
"10575","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ADCY1"
"10576","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ADCY2"
"10577","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CGA"
"10578","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ADCY3"
"10579","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ADCY5"
"10580","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PLAAT3"
"10581","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ADCY6"
"10582","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ADCY7"
"10583","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","MGLL"
"10584","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ADCY8"
"10585","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ADCY9"
"10586","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ADORA1"
"10587","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ADRB1"
"10588","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ADRB2"
"10589","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ADRB3"
"10590","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ADCY4"
"10591","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","FABP4"
"10592","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","GNAI1"
"10593","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","GNAI2"
"10594","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","GNAI3"
"10595","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","GNAS"
"10596","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","INS"
"10597","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","AQP7"
"10598","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","INSR"
"10599","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IRS1"
"10600","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","LIPE"
"10601","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","NPY"
"10602","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","NPPA"
"10603","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","NPR1"
"10604","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","NPY1R"
"10605","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ABHD5"
"10606","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PDE3B"
"10607","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PLIN1"
"10608","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PLAAT2"
"10609","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PRKACA"
"10610","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PRKACB"
"10611","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PRKACG"
"10612","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PRKG1"
"10613","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PRKG2"
"10614","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PNPLA2"
"10615","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PTGER3"
"10616","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PTGS1"
"10617","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PTGS2"
"10618","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CIDEC"
"10619","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","TSHB"
"10620","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","TSHR"
"10621","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IRS4"
"10622","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","IRS2"
"10623","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","NR1H3"
"10624","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","SORBS1"
"10625","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","ME3"
"10626","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","SLC27A5"
"10627","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","SLC27A4"
"10628","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","SLC27A2"
"10629","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","APOA5"
"10630","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","PLIN2"
"10631","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CPT1C"
"10632","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CPT1A"
"10633","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CPT1B"
"10634","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CPT2"
"10635","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CYP7A1"
"10636","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CYP8B1"
"10637","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","CYP27A1"
"10638","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","DBI"
"10639","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","EHHADH"
"10640","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","FABP1"
"10641","DISRUPTS LIPID AND PROTEIN METABOLISM OR CAUSES DYSLIPIDEMIA","FABP2"
